dataset,tess_size,length_scale,output_variance,zero_boundary,n_recurrence,N,acc_train,acc_test
DiatomSizeReduction,64.0,0.01,0.1,0.0,1.0,8.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.1,0.0,5.0,0.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.1,0.0,5.0,8.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.5,1.0,1.0,0.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.5,1.0,1.0,8.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.5,1.0,5.0,0.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.5,1.0,5.0,8.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.5,0.0,1.0,0.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.5,0.0,1.0,8.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.5,0.0,5.0,0.0,1.0,0.98366
DiatomSizeReduction,64.0,0.01,0.5,0.0,5.0,8.0,1.0,0.98366
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.1,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.1,1.0,1.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.1,1.0,5.0,0.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.1,1.0,5.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.1,0.0,1.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.1,0.0,1.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.1,0.0,5.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.1,0.0,5.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.5,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.5,1.0,1.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.5,1.0,5.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.5,1.0,5.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.5,0.0,1.0,0.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.5,0.0,1.0,8.0,0.8475,0.7309514092219019
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.5,0.0,5.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,16.0,0.001,0.5,0.0,5.0,8.0,0.8475,0.7309514092219019
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.1,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.1,1.0,1.0,8.0,0.86,0.7417324034582132
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.1,1.0,5.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.1,1.0,5.0,8.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.1,0.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.1,0.0,1.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.1,0.0,5.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.1,0.0,5.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.5,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.5,1.0,1.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.5,1.0,5.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.5,1.0,5.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.5,0.0,1.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.5,0.0,1.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.5,0.0,5.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,16.0,0.01,0.5,0.0,5.0,8.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.1,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.1,1.0,1.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.1,1.0,5.0,0.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.1,1.0,5.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.1,0.0,1.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.1,0.0,1.0,8.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.1,0.0,5.0,0.0,0.8475,0.7309514092219019
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.1,0.0,5.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.5,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.5,1.0,1.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.5,1.0,5.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.5,1.0,5.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.5,0.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.5,0.0,1.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.5,0.0,5.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,32.0,0.001,0.5,0.0,5.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.1,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.1,1.0,1.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.1,1.0,5.0,0.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.1,1.0,5.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.1,0.0,1.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.1,0.0,1.0,8.0,0.8475,0.7309514092219019
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.1,0.0,5.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.1,0.0,5.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.5,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.5,1.0,1.0,8.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.5,1.0,5.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.5,1.0,5.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.5,0.0,1.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.5,0.0,1.0,8.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.5,0.0,5.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,32.0,0.01,0.5,0.0,5.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.1,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.1,1.0,1.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.1,1.0,5.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.1,1.0,5.0,8.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.1,0.0,1.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.1,0.0,1.0,8.0,0.865,0.7460448011527377
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.1,0.0,5.0,0.0,0.8475,0.7309514092219019
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.1,0.0,5.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.5,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.5,1.0,1.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.5,1.0,5.0,0.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.5,1.0,5.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.5,0.0,1.0,0.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.5,0.0,1.0,8.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.5,0.0,5.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,64.0,0.001,0.5,0.0,5.0,8.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.1,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.1,1.0,1.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.1,1.0,5.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.1,1.0,5.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.1,0.0,1.0,0.0,0.85,0.7331076080691642
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.1,0.0,1.0,8.0,0.8675,0.748201
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.1,0.0,5.0,0.0,0.845,0.7287952103746397
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.1,0.0,5.0,8.0,0.8475,0.7309514092219019
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.5,1.0,1.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.5,1.0,1.0,8.0,0.8575,0.7395762046109511
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.5,1.0,5.0,0.0,0.855,0.7374200057636887
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.5,1.0,5.0,8.0,0.8625,0.7438886023054755
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.5,0.0,1.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.5,0.0,1.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.5,0.0,5.0,0.0,0.8525,0.7352638069164266
DistalPhalanxOutlineAgeGroup,64.0,0.01,0.5,0.0,5.0,8.0,0.8525,0.7352638069164266
DistalPhalanxOutlineCorrect,16.0,0.001,0.1,1.0,1.0,0.0,0.735,0.7515047076923077
DistalPhalanxOutlineCorrect,16.0,0.001,0.1,1.0,1.0,8.0,0.69,0.7054942153846153
DistalPhalanxOutlineCorrect,16.0,0.001,0.1,1.0,5.0,0.0,0.7233333333333334,0.7395760615384616
DistalPhalanxOutlineCorrect,16.0,0.001,0.1,1.0,5.0,8.0,0.66,0.6748205538461539
DistalPhalanxOutlineCorrect,16.0,0.001,0.1,0.0,1.0,0.0,0.7433333333333333,0.7600251692307692
DistalPhalanxOutlineCorrect,16.0,0.001,0.1,0.0,1.0,8.0,0.665,0.6799328307692308
DistalPhalanxOutlineCorrect,16.0,0.001,0.1,0.0,5.0,0.0,0.7016666666666667,0.7174228615384616
DistalPhalanxOutlineCorrect,16.0,0.001,0.1,0.0,5.0,8.0,0.5566666666666666,0.5691668307692307
DistalPhalanxOutlineCorrect,16.0,0.001,0.5,1.0,1.0,0.0,0.7433333333333333,0.7600251692307692
DistalPhalanxOutlineCorrect,16.0,0.001,0.5,1.0,1.0,8.0,0.725,0.7412801538461539
DistalPhalanxOutlineCorrect,16.0,0.001,0.5,1.0,5.0,0.0,0.7333333333333333,0.7498006153846154
DistalPhalanxOutlineCorrect,16.0,0.001,0.5,1.0,5.0,8.0,0.68,0.6952696615384616
DistalPhalanxOutlineCorrect,16.0,0.001,0.5,0.0,1.0,0.0,0.7466666666666667,0.7634333538461539
DistalPhalanxOutlineCorrect,16.0,0.001,0.5,0.0,1.0,8.0,0.675,0.6901573846153847
DistalPhalanxOutlineCorrect,16.0,0.001,0.5,0.0,5.0,0.0,0.695,0.7106064923076922
DistalPhalanxOutlineCorrect,16.0,0.001,0.5,0.0,5.0,8.0,0.63,0.6441468923076923
DistalPhalanxOutlineCorrect,16.0,0.01,0.1,1.0,1.0,0.0,0.74,0.7566169846153846
DistalPhalanxOutlineCorrect,16.0,0.01,0.1,1.0,1.0,8.0,0.6783333333333333,0.6935655692307693
DistalPhalanxOutlineCorrect,16.0,0.01,0.1,1.0,5.0,0.0,0.7233333333333334,0.7395760615384616
DistalPhalanxOutlineCorrect,16.0,0.01,0.1,1.0,5.0,8.0,0.7133333333333334,0.7293515076923077
DistalPhalanxOutlineCorrect,16.0,0.01,0.1,0.0,1.0,0.0,0.745,0.7617292615384615
DistalPhalanxOutlineCorrect,16.0,0.01,0.1,0.0,1.0,8.0,0.6766666666666666,0.691861476923077
DistalPhalanxOutlineCorrect,16.0,0.01,0.1,0.0,5.0,0.0,0.7,0.7157187692307692
DistalPhalanxOutlineCorrect,16.0,0.01,0.1,0.0,5.0,8.0,0.665,0.6799328307692308
DistalPhalanxOutlineCorrect,16.0,0.01,0.5,1.0,1.0,0.0,0.745,0.7617292615384615
DistalPhalanxOutlineCorrect,16.0,0.01,0.5,1.0,1.0,8.0,0.7083333333333334,0.7242392307692309
DistalPhalanxOutlineCorrect,16.0,0.01,0.5,1.0,5.0,0.0,0.7316666666666667,0.7480965230769231
DistalPhalanxOutlineCorrect,16.0,0.01,0.5,1.0,5.0,8.0,0.68,0.6952696615384616
DistalPhalanxOutlineCorrect,16.0,0.01,0.5,0.0,1.0,0.0,0.7516666666666667,0.7685456307692309
DistalPhalanxOutlineCorrect,16.0,0.01,0.5,0.0,1.0,8.0,0.6566666666666666,0.6714123692307692
DistalPhalanxOutlineCorrect,16.0,0.01,0.5,0.0,5.0,0.0,0.675,0.6901573846153847
DistalPhalanxOutlineCorrect,16.0,0.01,0.5,0.0,5.0,8.0,0.5566666666666666,0.5691668307692307
DistalPhalanxOutlineCorrect,32.0,0.001,0.1,1.0,1.0,0.0,0.7366666666666667,0.7532088000000001
DistalPhalanxOutlineCorrect,32.0,0.001,0.1,1.0,1.0,8.0,0.6533333333333333,0.6680041846153847
DistalPhalanxOutlineCorrect,32.0,0.001,0.1,1.0,5.0,0.0,0.7,0.7157187692307692
DistalPhalanxOutlineCorrect,32.0,0.001,0.1,1.0,5.0,8.0,0.7366666666666667,0.7532088000000001
DistalPhalanxOutlineCorrect,32.0,0.001,0.1,0.0,1.0,0.0,0.7366666666666667,0.7532088000000001
DistalPhalanxOutlineCorrect,32.0,0.001,0.1,0.0,1.0,8.0,0.6233333333333333,0.6373305230769231
DistalPhalanxOutlineCorrect,32.0,0.001,0.1,0.0,5.0,0.0,0.7016666666666667,0.7174228615384616
DistalPhalanxOutlineCorrect,32.0,0.001,0.1,0.0,5.0,8.0,0.7116666666666667,0.7276474153846154
DistalPhalanxOutlineCorrect,32.0,0.001,0.5,1.0,1.0,0.0,0.7316666666666667,0.7480965230769231
DistalPhalanxOutlineCorrect,32.0,0.001,0.5,1.0,1.0,8.0,0.6816666666666666,0.6969737538461539
DistalPhalanxOutlineCorrect,32.0,0.001,0.5,1.0,5.0,0.0,0.72,0.7361678769230768
DistalPhalanxOutlineCorrect,32.0,0.001,0.5,1.0,5.0,8.0,0.7433333333333333,0.7600251692307692
DistalPhalanxOutlineCorrect,32.0,0.001,0.5,0.0,1.0,0.0,0.755,0.7719538153846154
DistalPhalanxOutlineCorrect,32.0,0.001,0.5,0.0,1.0,8.0,0.6166666666666667,0.630514153846154
DistalPhalanxOutlineCorrect,32.0,0.001,0.5,0.0,5.0,0.0,0.6683333333333333,0.6833410153846154
DistalPhalanxOutlineCorrect,32.0,0.001,0.5,0.0,5.0,8.0,0.5566666666666666,0.5691668307692307
DistalPhalanxOutlineCorrect,32.0,0.01,0.1,1.0,1.0,0.0,0.7166666666666667,0.7327596923076923
DistalPhalanxOutlineCorrect,32.0,0.01,0.1,1.0,1.0,8.0,0.65,0.6645960000000001
DistalPhalanxOutlineCorrect,32.0,0.01,0.1,1.0,5.0,0.0,0.725,0.7412801538461539
DistalPhalanxOutlineCorrect,32.0,0.01,0.1,1.0,5.0,8.0,0.7516666666666667,0.7685456307692309
DistalPhalanxOutlineCorrect,32.0,0.01,0.1,0.0,1.0,0.0,0.7416666666666667,0.7583210769230769
DistalPhalanxOutlineCorrect,32.0,0.01,0.1,0.0,1.0,8.0,0.62,0.6339223384615384
DistalPhalanxOutlineCorrect,32.0,0.01,0.1,0.0,5.0,0.0,0.685,0.7003819384615385
DistalPhalanxOutlineCorrect,32.0,0.01,0.1,0.0,5.0,8.0,0.7,0.7157187692307692
DistalPhalanxOutlineCorrect,32.0,0.01,0.5,1.0,1.0,0.0,0.735,0.7515047076923077
DistalPhalanxOutlineCorrect,32.0,0.01,0.5,1.0,1.0,8.0,0.7083333333333334,0.7242392307692309
DistalPhalanxOutlineCorrect,32.0,0.01,0.5,1.0,5.0,0.0,0.7283333333333334,0.7446883384615386
DistalPhalanxOutlineCorrect,32.0,0.01,0.5,1.0,5.0,8.0,0.7166666666666667,0.7327596923076923
DistalPhalanxOutlineCorrect,32.0,0.01,0.5,0.0,1.0,0.0,0.7416666666666667,0.7583210769230769
DistalPhalanxOutlineCorrect,32.0,0.01,0.5,0.0,1.0,8.0,0.6516666666666666,0.6663000923076923
DistalPhalanxOutlineCorrect,32.0,0.01,0.5,0.0,5.0,0.0,0.6616666666666666,0.6765246461538461
DistalPhalanxOutlineCorrect,32.0,0.01,0.5,0.0,5.0,8.0,0.6833333333333333,0.6986778461538462
DistalPhalanxOutlineCorrect,64.0,0.001,0.1,1.0,1.0,0.0,0.7266666666666667,0.7429842461538462
DistalPhalanxOutlineCorrect,64.0,0.001,0.1,1.0,1.0,8.0,0.6566666666666666,0.6714123692307692
DistalPhalanxOutlineCorrect,64.0,0.001,0.1,1.0,5.0,0.0,0.7066666666666667,0.7225351384615385
DistalPhalanxOutlineCorrect,64.0,0.001,0.1,1.0,5.0,8.0,0.7583333333333333,0.775362
DistalPhalanxOutlineCorrect,64.0,0.001,0.1,0.0,1.0,0.0,0.7466666666666667,0.7634333538461539
DistalPhalanxOutlineCorrect,64.0,0.001,0.1,0.0,1.0,8.0,0.615,0.6288100615384615
DistalPhalanxOutlineCorrect,64.0,0.001,0.1,0.0,5.0,0.0,0.6683333333333333,0.6833410153846154
DistalPhalanxOutlineCorrect,64.0,0.001,0.1,0.0,5.0,8.0,0.7116666666666667,0.7276474153846154
DistalPhalanxOutlineCorrect,64.0,0.001,0.5,1.0,1.0,0.0,0.74,0.7566169846153846
DistalPhalanxOutlineCorrect,64.0,0.001,0.5,1.0,1.0,8.0,0.685,0.7003819384615385
DistalPhalanxOutlineCorrect,64.0,0.001,0.5,1.0,5.0,0.0,0.72,0.7361678769230768
DistalPhalanxOutlineCorrect,64.0,0.001,0.5,1.0,5.0,8.0,0.7466666666666667,0.7634333538461539
DistalPhalanxOutlineCorrect,64.0,0.001,0.5,0.0,1.0,0.0,0.7483333333333333,0.765137446153846
DistalPhalanxOutlineCorrect,64.0,0.001,0.5,0.0,1.0,8.0,0.655,0.669708276923077
DistalPhalanxOutlineCorrect,64.0,0.001,0.5,0.0,5.0,0.0,0.68,0.6952696615384616
DistalPhalanxOutlineCorrect,64.0,0.001,0.5,0.0,5.0,8.0,0.7116666666666667,0.7276474153846154
DistalPhalanxOutlineCorrect,64.0,0.01,0.1,1.0,1.0,0.0,0.72,0.7361678769230768
DistalPhalanxOutlineCorrect,64.0,0.01,0.1,1.0,1.0,8.0,0.65,0.6645960000000001
DistalPhalanxOutlineCorrect,64.0,0.01,0.1,1.0,5.0,0.0,0.7083333333333334,0.7242392307692309
DistalPhalanxOutlineCorrect,64.0,0.01,0.1,1.0,5.0,8.0,0.7566666666666667,0.7736579076923078
DistalPhalanxOutlineCorrect,64.0,0.01,0.1,0.0,1.0,0.0,0.7466666666666667,0.7634333538461539
DistalPhalanxOutlineCorrect,64.0,0.01,0.1,0.0,1.0,8.0,0.6333333333333333,0.6475550769230769
DistalPhalanxOutlineCorrect,64.0,0.01,0.1,0.0,5.0,0.0,0.665,0.6799328307692308
DistalPhalanxOutlineCorrect,64.0,0.01,0.1,0.0,5.0,8.0,0.6483333333333333,0.6628919076923077
DistalPhalanxOutlineCorrect,64.0,0.01,0.5,1.0,1.0,0.0,0.7383333333333333,0.7549128923076923
DistalPhalanxOutlineCorrect,64.0,0.01,0.5,1.0,1.0,8.0,0.7083333333333334,0.7242392307692309
DistalPhalanxOutlineCorrect,64.0,0.01,0.5,1.0,5.0,0.0,0.7166666666666667,0.7327596923076923
DistalPhalanxOutlineCorrect,64.0,0.01,0.5,1.0,5.0,8.0,0.735,0.7515047076923077
DistalPhalanxOutlineCorrect,64.0,0.01,0.5,0.0,1.0,0.0,0.7483333333333333,0.765137446153846
DistalPhalanxOutlineCorrect,64.0,0.01,0.5,0.0,1.0,8.0,0.6616666666666666,0.6765246461538461
DistalPhalanxOutlineCorrect,64.0,0.01,0.5,0.0,5.0,0.0,0.6766666666666666,0.691861476923077
DistalPhalanxOutlineCorrect,64.0,0.01,0.5,0.0,5.0,8.0,0.7116666666666667,0.7276474153846154
DistalPhalanxTW,16.0,0.001,0.1,1.0,1.0,0.0,0.79,0.6466202035928145
DistalPhalanxTW,16.0,0.001,0.1,1.0,1.0,8.0,0.82,0.6711754011976048
DistalPhalanxTW,16.0,0.001,0.1,1.0,5.0,0.0,0.8,0.6548052694610779
DistalPhalanxTW,16.0,0.001,0.1,1.0,5.0,8.0,0.8,0.6548052694610779
DistalPhalanxTW,16.0,0.001,0.1,0.0,1.0,0.0,0.7775,0.636388871257485
DistalPhalanxTW,16.0,0.001,0.1,0.0,1.0,8.0,0.8,0.6548052694610779
DistalPhalanxTW,16.0,0.001,0.1,0.0,5.0,0.0,0.79,0.6466202035928145
DistalPhalanxTW,16.0,0.001,0.1,0.0,5.0,8.0,0.8,0.6548052694610779
DistalPhalanxTW,16.0,0.001,0.5,1.0,1.0,0.0,0.7925,0.6486664700598802
DistalPhalanxTW,16.0,0.001,0.5,1.0,1.0,8.0,0.805,0.6588978023952096
DistalPhalanxTW,16.0,0.001,0.5,1.0,5.0,0.0,0.7925,0.6486664700598802
DistalPhalanxTW,16.0,0.001,0.5,1.0,5.0,8.0,0.795,0.6507127365269462
DistalPhalanxTW,16.0,0.001,0.5,0.0,1.0,0.0,0.775,0.6343426047904193
DistalPhalanxTW,16.0,0.001,0.5,0.0,1.0,8.0,0.8025,0.6568515359281437
DistalPhalanxTW,16.0,0.001,0.5,0.0,5.0,0.0,0.795,0.6507127365269462
DistalPhalanxTW,16.0,0.001,0.5,0.0,5.0,8.0,0.7925,0.6486664700598802
DistalPhalanxTW,16.0,0.01,0.1,1.0,1.0,0.0,0.795,0.6507127365269462
DistalPhalanxTW,16.0,0.01,0.1,1.0,1.0,8.0,0.815,0.667082868263473
DistalPhalanxTW,16.0,0.01,0.1,1.0,5.0,0.0,0.7975,0.652759002994012
DistalPhalanxTW,16.0,0.01,0.1,1.0,5.0,8.0,0.7925,0.6486664700598802
DistalPhalanxTW,16.0,0.01,0.1,0.0,1.0,0.0,0.7775,0.636388871257485
DistalPhalanxTW,16.0,0.01,0.1,0.0,1.0,8.0,0.8025,0.6568515359281437
DistalPhalanxTW,16.0,0.01,0.1,0.0,5.0,0.0,0.7825,0.6404814041916167
DistalPhalanxTW,16.0,0.01,0.1,0.0,5.0,8.0,0.81,0.6629903353293414
DistalPhalanxTW,16.0,0.01,0.5,1.0,1.0,0.0,0.79,0.6466202035928145
DistalPhalanxTW,16.0,0.01,0.5,1.0,1.0,8.0,0.81,0.6629903353293414
DistalPhalanxTW,16.0,0.01,0.5,1.0,5.0,0.0,0.805,0.6588978023952096
DistalPhalanxTW,16.0,0.01,0.5,1.0,5.0,8.0,0.805,0.6588978023952096
DistalPhalanxTW,16.0,0.01,0.5,0.0,1.0,0.0,0.7775,0.636388871257485
DistalPhalanxTW,16.0,0.01,0.5,0.0,1.0,8.0,0.805,0.6588978023952096
DistalPhalanxTW,16.0,0.01,0.5,0.0,5.0,0.0,0.7825,0.6404814041916167
DistalPhalanxTW,16.0,0.01,0.5,0.0,5.0,8.0,0.8025,0.6568515359281437
DistalPhalanxTW,32.0,0.001,0.1,1.0,1.0,0.0,0.79,0.6466202035928145
DistalPhalanxTW,32.0,0.001,0.1,1.0,1.0,8.0,0.8175,0.6691291347305389
DistalPhalanxTW,32.0,0.001,0.1,1.0,5.0,0.0,0.7975,0.652759002994012
DistalPhalanxTW,32.0,0.001,0.1,1.0,5.0,8.0,0.8125,0.6650366017964072
DistalPhalanxTW,32.0,0.001,0.1,0.0,1.0,0.0,0.7725,0.6322963383233533
DistalPhalanxTW,32.0,0.001,0.1,0.0,1.0,8.0,0.8125,0.6650366017964072
DistalPhalanxTW,32.0,0.001,0.1,0.0,5.0,0.0,0.7825,0.6404814041916167
DistalPhalanxTW,32.0,0.001,0.1,0.0,5.0,8.0,0.79,0.6466202035928145
DistalPhalanxTW,32.0,0.001,0.5,1.0,1.0,0.0,0.7875,0.6445739371257485
DistalPhalanxTW,32.0,0.001,0.5,1.0,1.0,8.0,0.81,0.6629903353293414
DistalPhalanxTW,32.0,0.001,0.5,1.0,5.0,0.0,0.7975,0.652759002994012
DistalPhalanxTW,32.0,0.001,0.5,1.0,5.0,8.0,0.8075,0.6609440688622754
DistalPhalanxTW,32.0,0.001,0.5,0.0,1.0,0.0,0.765,0.6261575389221556
DistalPhalanxTW,32.0,0.001,0.5,0.0,1.0,8.0,0.81,0.6629903353293414
DistalPhalanxTW,32.0,0.001,0.5,0.0,5.0,0.0,0.7925,0.6486664700598802
DistalPhalanxTW,32.0,0.001,0.5,0.0,5.0,8.0,0.76,0.622065005988024
DistalPhalanxTW,32.0,0.01,0.1,1.0,1.0,0.0,0.79,0.6466202035928145
DistalPhalanxTW,32.0,0.01,0.1,1.0,1.0,8.0,0.82,0.6711754011976048
DistalPhalanxTW,32.0,0.01,0.1,1.0,5.0,0.0,0.7925,0.6486664700598802
DistalPhalanxTW,32.0,0.01,0.1,1.0,5.0,8.0,0.81,0.6629903353293414
DistalPhalanxTW,32.0,0.01,0.1,0.0,1.0,0.0,0.7725,0.6322963383233533
